"해수면";"der Meeresspiegel";;"geographie"
"남미";"Südamerika";;"geographie"
"지중해";"das Mittelmeer";;"geographie"
"구역";"die Zone";;"geographie";"stadt"
"지방";"die Region";;"geographie";"politk"
"지리학";"die Geographie";;"geographie";"wissenschaft"
"근원";"der Ursprung";;"abstrakt";"geographie"
"시골";"das Land / Dorf";;"geographie";"stadt"
"인구 밀도";"die Bevölkerungsdichte";;"geographie";"stadt"
"인구";"die Bevölkerung / Einwohner";;"geographie";"stadt"
"서구";"die westliche Welt";;"geographie";"politk"
"반도";"die Halbinsel";;"geographie"
"국제";"international";;"geographie";"politk"
"국내";"einheimisch";;"geographie"
"세계적이다";"weltweit sein";;"geographie"
"발견하다";"entdecken";;"geographie"
"대륙";"der Kontinent";;"geographie"
"지역";"die Gegend / Bezirk";;"geographie"
"공간";"der Platz / Raum";;"abstrakt";"geographie"
"지구";"der Planet Erde";;"geographie";"weltraum"
"세계";"die Welt";;"geographie"
"수도";"die Hauptstadt";;"geographie";"politk";"stadt"
"동해안";"die Ostküste";;"geographie"
"바닷가";"die Küste";;"geographie"
