"...에게";"Liebe ... (unter Freunden im Brief)";;"brief"
"...께";"Sehr geehrte:r ... (Formell im Brief)";"Formell und Höflich";"brief"
"...보냄";"...Grüsse (unter Freunden im Brief)";"Nach dem eigenen Namen.";"brief"
"택배";"das Paket";;"brief"
"서류 봉투";"der Briefumschlag";;"brief"
"소포";"das Paket";;"brief"
