"술래잡기";"das Fangen-Spiel";"Kinderspiel";"kinder"
"공놀이";"das Ballspiel";;"kinder";"sport"
"보육 시설";"die Kita";;"kinder";"schule"
"보육";"die Kinderbetreuung";;"kinder"
"말을 듣다";"auf jemand hören";;"kinder"
"물놀이하다";"baden / im Wasser spielen";;"kinder";"sport"
"사내아이";"der kleine Junge";;"kinder"
"장난치";"der Streich";;"kinder"
"재우다";"ins Bett bringen";"Kausativ von 자다";"kausativ";"kinder"
"핀잔을 주다";"schimpfen / zurechtweisen";;"kinder";"schule"
"놀이터";"der Spielplatz";;"kinder";"stadt"
"모래 상자";"der Sandkasten";;"kinder"
"소녀";"das junge Mädchen";;"kinder"
"연";"der Papierdrachen";;"kinder"
"엄지를 빨다";"Daumen lutschen";;"kinder"
"눈 뭉치";"der Schneeball";;"kinder";"wetter"
"아기를 낳다";"ein Baby bekommen";"Wörtlich „Kind gebären“ → nur für Frauen. 
Allgemein 아기 생기다
아이를 낳다 = ein Kind bekommen";"kinder";"leben"
"득남하다";"einen Sohn bekommen";;"kinder"
"키우다";"aufziehen";;"kinder";"tier"
"조르다";"quengeln / drängen";;"kinder";"sozial"
"단호하다";"deutlich / entschlossen sein";;"kinder"
"성년의 날";"Tag der Volljährigkeit";;"feiertag";"kinder";"sozial"
"어린이날";"Kindertag";"May 5";"feiertag";"kinder"
"장난감";"das Spielzeug";;"kinder"
"인형";"die Puppe";;"kinder"
