"불우";"benachteiligt";;"gesellschaft";"modal"
"다스리다";"regieren";;"gesellschaft";"politk"
"경찰";"die Polizei";;"gesellschaft";"kriminal"
"주민";"die Einwohner:in";;"gesellschaft";"stadt"
"조합";"die Verbindung / Kombination";"Sowohl für gesellschaftliche Verbindungen (Gewerkschaft, Genossenschaft, etc), als auch für die Kombination von Substanzen / Dingen.";"gesellschaft";"material"
"쌍방";"beidseitig / gegenseitig";;"gesellschaft";"politk"
"다 같이";"alle zusammen";;"gesellschaft"
"공공장소";"der öffentliche Ort";;"gesellschaft";"stadt"
"비격식적이다";"informell sein";;"gesellschaft";"grammatik"
"탄압";"die Unterdrückung";;"gesellschaft"
"인류";"die Menschheit";;"gesellschaft"
"대회";"der Wettbewerb / der Kongress";"Wörtlich “Gross-Versammlung”";"gesellschaft";"sport"
"복지";"die Wohlfahrt";;"gesellschaft"
"재단";"die Stifung";;"gesellschaft"
"시민";"die Bürger:in";;"gesellschaft";"politk"
"양보하다";"nachgeben / zugestehen";;"gesellschaft";"politk"
"공정";"die Gerechtigkeit";;"gesellschaft";"recht"
"공식";"offiziell";;"gesellschaft";"verwaltung"
"노숙자";"die Obdachlose";;"gesellschaft";"stadt"
"원주민";"die Ureinwohner:in";;"gesellschaft"
"지지";"die Unterstützung";;"abstrakt";"gesellschaft"
"위원회";"das Kommitee";;"gesellschaft"
"구성원";"das Mitglied";;"gesellschaft"
"배려";"die Rücksichtnahme";;"gesellschaft"
"순진하다";"unschuldig / rein sein";;"gesellschaft"
"편견";"das Vorurteil";;"gesellschaft"
"전통적";"traditionell";;"gesellschaft"
"부자";"die Reichen (Menschen)";;"gesellschaft"
"의무";"die Pflicht";;"gesellschaft"
"도덕성";"die Moral";;"gesellschaft";"religion"
"수명";"die Lebenserwartung";;"gesellschaft";"gesundheit";"leben"
"공급하다";"versorgen";;"gesellschaft"
"공급";"die Versorgung";;"gesellschaft"
"평화롭다";"friedlich sein";;"gesellschaft";"krieg"
"정상";"die Normalität";;"gesellschaft"
"남녀";"die Fauen und Männer";;"gesellschaft"
"양반";"der Adel";"Auch als höfliche Form von jemanden zu sprechen: 이 양반";"gesellschaft"
"표준";"der Standard";"Durchschnitt / Normale";"abstrakt";"gesellschaft"
"회원";"das Mitglied";;"gesellschaft"
"복지 제도";"das Sozialsystem";;"gesellschaft";"politk";"wirtschaft"
"예의에 어긋나다";"sich schlecht benehmen";;"gesellschaft";"sozial"
"불평을 늘어놓다";"sich beschweren";;"gesellschaft"
"동호회";"der Club";;"gesellschaft"
"가입하다";"beitreten";;"gesellschaft"
"공개하다";"veröffentlichen";;"gesellschaft";"kommunikation";"kultur"
"단체";"die Gruppe / Organisation";;"gesellschaft"
"공공";"das Gemeinwesen";;"gesellschaft"
"대";"die Generation";;"gesellschaft";"leben"
"사회";"die Gesellschaft";;"gesellschaft"
"가부장제";"das Patriarchat";;"gesellschaft";"politk"
"고아원";"das Weisenhaus";;"gesellschaft";"gesundheit"
"봉사";"der Sozialdienst / wohltätige Arbeit";"봉사 활동을 하다 = wohltätige Arbeit leisten";"gesellschaft"
"필수";"verpflichtend";;"gesellschaft";"recht"
"학회";"die wissenschaftliche Gesellschaft";;"gesellschaft";"wissenschaft"
"공적";"öffentlich";;"gesellschaft"
"인기";"die Popularität";;"gesellschaft";"kultur"
"엄격하다";"streng sein";"Eher abstrakt für Regeln, Systeme
Vgl. 엄하다 zur Beschreibung von Personen";"gesellschaft";"schule"
"의료";"die Gesundheitsversorgung";;"gesellschaft"
"의료 보험";"die Krankenversicherung";;"gesellschaft";"gesundheit"
