"모자라다";"nicht genug sein";;"basis";"menge"
"대단하다";"enorm / grossartig sein";;"basis";"menge";"modal"
"줄다";"verringern";;"basis";"menge"
"자라다";"wachsen";;"basis";"menge"
"차다";"(auf-) füllen";;"abstrakt";"basis";"menge"
"충분하다";"ausreichend sein";;"basis";"menge"
"넉넉하다";"genug sein";;"basis";"menge"
"퍼센트";"prozent";;"basis";"menge"
"반";"halb";;"basis";"menge"
