"입장";"der Eintritt";"Auch Einlauf (z.b. bei Zeremonien)";"ausgehen";"basis";"reisen"
"호텔";"das Hotel";;"basis";"reisen"
"가방 싸다";"Tasche packen";;"basis";"reisen"
"만원";"(voll) belegt";;"ausgehen";"basis";"reisen"
"유람하다";"besichtigen / bereisen";;"basis";"reisen"
"나들이";"der Ausflug / Besuch";;"ausgehen";"basis";"reisen"
"등록";"die Anmeldung";;"basis";"reisen";"verwaltung"
"관광하다";"bereisen / besichtigen";;"basis";"reisen"
"취소하다";"abbrechen";;"aktivität";"basis";"reisen"
"출발하다";"abreisen";;"basis";"reisen"
"매표";"der Ticketverkauf";;"basis";"kultur";"reisen"
"관람하다";"besuchen / besichtigen";;"basis";"kultur";"reisen"
"열차";"die Eisenbahn";;"basis";"reisen";"verkehr"
"출국하다";"ausreisen";;"basis";"reisen"
"귀국하다";"einreisen";;"basis";"reisen"
"해외여행";"die Auslandsreise";;"basis";"reisen"
"인기가 많다";"sehr beliebt sein";;"basis";"kultur";"reisen"
"길을 잃어버리다";"sich verlaufen";;"basis";"reisen"
"배낭";"der Rucksack";;"basis";"kleidung";"reisen"
"신나다";"Spass haben";;"ausgehen";"basis";"gefühl";"reisen"
"묵다";"übernachten";;"ausgehen";"basis";"reisen"
"떠나다";"abreisen";;"basis";"reisen"
"느리다";"langsam sein";;"basis";"bewegung";"reisen";"verkehr"
"구경";"die Besichtigung";;"basis";"reisen"
"도둑";"der Dieb";;"basis";"geld";"kriminal";"reisen"
"휴가";"der Urlaub";;"arbeit";"basis";"reisen"
"여권";"der Reisepass";;"basis";"reisen"
"다녀오다";"zurück kommen";"Auch zb. “besucht haben”, “nach Hause kommen”";"basis";"reisen"
"출발하다";"ausgehen";;"ausgehen";"basis";"reisen"
"항공권";"das Flugticket";;"basis";"reisen";"verkehr"
"여행";"die Reise";;"basis";"reisen"
"구경하다";"besichtigen / ansehen";;"basis";"reisen"
"방학";"die Ferien";;"basis";"reisen"
"가방";"die Tasche";;"basis";"einkaufen";"kleidung";"reisen"
