"씨발놈";"Wichser / Arschloch";;"basis";"beleidigung"
"씨발";"fuck / scheiss";;"basis";"beleidigung"
"새끼";"Arsch / Depp";"Wörtlich Welpe / Küken / Bursche";"basis";"beleidigung"
"썩";"verdammt";;"basis";"beleidigung"
"속이다";"täuschen / betrügen";"Kausativ von 속다";"basis";"beleidigung";"kausativ";"sozial"
"바보";"der Dummkopf";;"basis";"beleidigung"
"겁쟁이";"der Feigling";;"basis";"beleidigung";"charakter"
"모욕";"die Beleidigung";;"basis";"beleidigung"
