"...면 안 되다";"... nicht dürfen";"z.B. 
들어가면 안 돼요.";"basis";"grammatik"
"...면서";"...während / gleichzeitig";"KGiG 1/145";"basis";"grammatik"
"...(으)ㄴ/는데";"...jedoch / allerdings";"Nach Adjektiven (으)ㄴ데.
Nach Verben 는데.
Z.b: 맛있는데 비싸요.";"basis";"grammatik";"konjunktion"
"...지 말다";"Mach nicht …";;"basis";"grammatik"
"...때문에";"wegen ...";"Nach Nomen.
z.B.
눈이 때문에 빡에 갈수 없어요.";"basis";"grammatik"
"...(으)ㄴ/는/(으)ㄹ 것 같다";"Ich vermute / glaube, dass ...";"Drückt eine Vermutung oder Folgerung aus.
zB:
눈이 올 것 같아요.

Nach Adjektiven und Vergangenheit mit …ㄴ,nach Verben im Präsens mit …는, für Zukunft mit …ㄹ";"basis";"grammatik"
"아니면";"ansonsten";;"basis";"grammatik"
"...아/어 보다";"...versuchen";;"basis";"grammatik"
"...아/어야 되다";"... müssen";"z.B.
지금 집에 가야돼요.";"basis";"grammatik"
"단어";"das Wort";;"basis";"grammatik"
"...보다";"<mehr / weniger > als ...";"KGiG 1/114";"basis";"grammatik"
"...로";"...via";;"basis";"grammatik"
"...로";"um zu ...";;"basis";"grammatik"
"...의";"...'s <Genitiv>";;"basis";"grammatik"
"...고 ...";"... und ...";"z.B.
저녁에 밥 먹고 영화 볼거예요.
KGiG 1/120";"basis";"grammatik";"konjunktion"
"그냥";"einfach / blos";;"basis";"grammatik"
"함께";"zusammen";;"basis";"grammatik"
"...마다";"Jeden ...";"z.B.
날마다";"basis";"grammatik"
"...만";"nur ...";;"basis";"grammatik"
"...에게(서)";"...von jemandem (Schriftsprache)";"서 kann weggelassen werden.
Informell: …한테서
Honorativ: …께서";"basis";"grammatik"
"...에게";"...an jemand (Schriftsprache)";"Honorativ: …께
Informell: …한테
Auch um ein Satzobjekt zu markieren";"basis";"grammatik"
"...한테(서)";"...von (jemandem)";"서 kann weggelassen werden.
Formell: …에게서
Honorativ: …께서";"basis";"grammatik"
"...한테";"Für / an ... (jmd.)";"Formeller: …에게
Homoroativ: …께";"basis";"grammatik"
"...쯤";"Etwa ...";;"basis";"grammatik"
"...하고";"mit ... (jmd.)";;"basis";"grammatik"
"얼마나";"wieviel";;"basis";"grammatik"
"무슨";"welche";;"basis";"grammatik"
"몇";"wieviele";;"basis";"grammatik"
"하고";"und (Aufzählung)";;"basis";"grammatik"
"...한테 있다";"...gehören";;"basis";"grammatik"
"...처럼";"...wie";;"basis";"grammatik"
"...같이";"...wie";"z.B. 정말 그림같이 아름다워요";"basis";"grammatik"
"질문";"die Frage";;"basis";"grammatik"
"네";"du / dein";"Wird oft 니 gesprochen um Verwechslungen mit 내 (ich / mein) zu vermeiden.";"basis";"grammatik"
"내";"mein";;"basis";"grammatik"
"저";"Ich (honorativ)";;"basis";"grammatik";"honorativ"
"제";"mein (höflich)";;"basis";"grammatik"
"어떻게";"wie";;"basis";"grammatik"
"어디";"wo";;"basis";"grammatik"
"누구";"wer";;"basis";"grammatik"
